,id_player,player,id_team,team,id_position,position,fixture,id_opponent,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,opponent
1721,18,Rúnarsson,1,Arsenal,1,GKP,43,9,0,False,2023-09-17T15:30:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1049,12616,0,1049,Everton
1722,113,Raya,1,Arsenal,1,GKP,43,9,8,False,2023-09-17T15:30:00Z,0,1,5,90,0,0,1,0,0,0,0,0,0,1,2,30,11.6,0.0,0.0,1.2,1,0.00,0.00,0.00,0.30,48,-32035,229154,1440,33475,Everton
1723,646,Hein,1,Arsenal,1,GKP,43,9,0,False,2023-09-17T15:30:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,241,3949,504,263,Everton
1724,49,Martinez,2,Aston Villa,1,GKP,11,9,8,True,2023-08-20T13:00:00Z,4,0,2,90,0,0,1,0,0,0,0,0,0,2,2,31,22.4,0.0,0.0,2.2,1,0.00,0.00,0.00,0.68,50,-14621,717905,33535,48156,Everton
1725,53,Olsen,2,Aston Villa,1,GKP,11,9,0,True,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1642,81567,2302,3944,Everton
1726,57,Sinisalo,2,Aston Villa,1,GKP,11,9,0,True,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-92,624,0,92,Everton
1727,670,Marschall,2,Aston Villa,1,GKP,11,9,0,True,2023-08-20T13:00:00Z,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,Everton
1728,77,Neto,3,Bournemouth,1,GKP,75,9,1,False,2023-10-07T14:00:00Z,3,0,8,90,0,0,0,3,0,0,0,1,0,5,0,19,41.2,0.0,0.0,4.1,1,0.00,0.00,0.00,2.71,45,14976,170608,30098,15122,Everton
1729,80,Randolph,3,Bournemouth,1,GKP,75,9,0,False,2023-10-07T14:00:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1144,51766,600,1744,Everton
1730,88,Travers,3,Bournemouth,1,GKP,75,9,0,False,2023-10-07T14:00:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-500,10718,0,500,Everton
1731,607,Radu,3,Bournemouth,1,GKP,75,9,0,False,2023-10-07T14:00:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-143,9576,172,315,Everton
1732,91,Balcombe,4,Brentford,1,GKP,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-586,22031,263,849,Everton
1733,97,Cox,4,Brentford,1,GKP,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-15,718,0,15,Everton
1734,101,Flekken,4,Brentford,1,GKP,52,9,2,True,2023-09-23T16:30:00Z,1,3,6,90,0,0,0,3,0,0,0,0,0,3,0,18,23.2,0.0,0.0,2.3,1,0.00,0.00,0.00,1.84,45,91052,388161,107282,16230,Everton
1735,116,Strakosha,4,Brentford,1,GKP,52,9,0,True,2023-09-23T16:30:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-889,34740,355,1244,Everton
1736,275,Leno,10,Fulham,1,GKP,5,9,12,False,2023-08-12T14:00:00Z,0,1,1,90,0,0,1,0,0,0,0,0,0,9,3,46,75.0,0.0,0.0,7.5,1,0.00,0.00,0.00,2.73,45,0,585760,0,0,Everton
1737,284,Rodák,10,Fulham,1,GKP,5,9,0,False,2023-08-12T14:00:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,36955,0,0,Everton
1738,289,Adrián,11,Liverpool,1,GKP,85,9,0,True,2023-10-21T11:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-428,29989,417,845,Everton
1739,291,A.Becker,11,Liverpool,1,GKP,85,9,8,True,2023-10-21T11:30:00Z,2,0,9,90,0,0,1,0,0,0,0,0,0,1,2,29,17.2,10.0,0.0,2.7,1,0.00,0.00,0.00,0.13,55,24894,1139323,55994,31100,Everton
1740,301,Kelleher,11,Liverpool,1,GKP,85,9,0,True,2023-10-21T11:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,961,26397,1640,679,Everton
1741,323,Macey,12,Luton,1,GKP,63,9,0,False,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3519,36484,0,3519,Everton
1742,335,Shea,12,Luton,1,GKP,63,9,0,False,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-609,14696,163,772,Everton
1743,338,Walton,12,Luton,1,GKP,63,9,0,False,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-39,1126,0,39,Everton
1744,614,Kaminski,12,Luton,1,GKP,63,9,3,False,2023-09-30T14:00:00Z,1,2,7,90,0,0,0,1,0,0,0,0,0,3,0,16,27.2,0.0,0.0,2.7,1,0.00,0.01,0.01,2.90,45,7160,35539,9740,2580,Everton
1745,665,Krul,12,Luton,1,GKP,63,9,0,False,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-32,3463,226,258,Everton
1746,472,Amissah,17,Sheffield Utd,1,GKP,40,9,0,True,2023-09-02T11:30:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1891,28395,267,2158,Everton
1747,479,A.Davies,17,Sheffield Utd,1,GKP,40,9,0,True,2023-09-02T11:30:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-451,19558,969,1420,Everton
1748,482,Foderingham,17,Sheffield Utd,1,GKP,40,9,2,True,2023-09-02T11:30:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,4,0,18,27.6,0.0,0.0,2.8,1,0.00,0.00,0.00,2.59,45,5587,36714,7714,2127,Everton
1749,524,Areola,19,West Ham,1,GKP,99,9,3,True,2023-10-29T13:00:00Z,0,1,10,90,0,0,0,1,0,0,0,0,0,3,0,17,21.8,0.0,0.0,2.2,1,0.00,0.00,0.00,0.82,42,175355,3767525,207460,32105,Everton
1750,533,Fabianski,19,West Ham,1,GKP,99,9,0,True,2023-10-29T13:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-6922,149356,1146,8068,Everton
1751,647,Anang,19,West Ham,1,GKP,99,9,0,True,2023-10-29T13:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,108,5460,341,233,Everton
1752,546,Bentley,20,Wolves,1,GKP,27,9,0,False,2023-08-26T14:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1480,40884,770,2250,Everton
1753,564,King,20,Wolves,1,GKP,27,9,0,False,2023-08-26T14:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1453,77094,2135,3588,Everton
1754,569,José Sá,20,Wolves,1,GKP,27,9,11,False,2023-08-26T14:00:00Z,0,1,3,90,0,0,1,0,0,0,0,0,0,7,3,40,60.8,0.0,0.0,6.1,1,0.00,0.00,0.00,1.20,50,-6788,100814,3603,10391,Everton
1755,571,Šarkić,20,Wolves,1,GKP,27,9,0,False,2023-08-26T14:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3600,47185,0,3600,Everton
1756,1,Balogun,1,Arsenal,4,FWD,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-4527,32878,0,4527,Spurs
1757,8,G.Jesus,1,Arsenal,4,FWD,51,18,2,True,2023-09-24T13:00:00Z,2,2,6,76,0,0,0,2,0,0,0,0,0,0,0,1,9.6,2.6,33.0,4.5,1,0.50,0.01,0.51,1.31,79,21494,322860,55836,34342,Spurs
1758,13,Nketiah,1,Arsenal,4,FWD,51,18,1,True,2023-09-24T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,1,0,0,0,0,6.0,0.9,19.0,2.6,1,0.11,0.00,0.11,1.50,56,-88917,572036,13116,102033,Spurs
1759,76,Moore,3,Bournemouth,4,FWD,22,18,1,True,2023-08-26T11:30:00Z,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0.4,1.4,2.0,0.4,0,0.00,0.01,0.01,0.23,49,-5241,35548,1114,6355,Spurs
1760,82,Semenyo,3,Bournemouth,4,FWD,22,18,2,True,2023-08-26T11:30:00Z,0,2,3,72,0,0,0,2,0,0,0,0,0,0,0,-4,0.0,2.2,10.0,1.1,1,0.17,0.02,0.19,1.78,45,101529,246922,131178,29649,Spurs
1761,85,Solanke,3,Bournemouth,4,FWD,22,18,2,True,2023-08-26T11:30:00Z,0,2,3,90,0,0,0,2,0,0,0,0,0,0,0,3,3.6,11.3,8.0,2.3,1,0.07,0.04,0.11,2.06,65,1799,271016,25128,23329,Spurs
1762,100,Dervişoğlu,4,Brentford,4,FWD,8,18,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,1426,0,0,Spurs
1763,117,Toney,4,Brentford,4,FWD,8,18,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,80,0,10194,0,0,Spurs
1764,119,Wissa,4,Brentford,4,FWD,8,18,9,True,2023-08-13T13:00:00Z,2,2,1,71,1,0,0,2,0,0,0,0,0,0,3,33,49.8,21.3,45.0,11.6,1,0.24,0.05,0.29,1.02,60,0,408924,0,0,Spurs
1765,168,Foster,6,Burnley,4,FWD,34,18,6,True,2023-09-02T14:00:00Z,2,5,4,90,1,0,0,5,0,0,0,0,0,0,0,25,40.2,13.2,42.0,9.5,1,0.54,0.05,0.59,2.27,50,8353,41532,12259,3906,Spurs
1766,174,Obafemi,6,Burnley,4,FWD,34,18,0,True,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-247,2997,180,427,Spurs
1767,177,Rodriguez,6,Burnley,4,FWD,34,18,0,True,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1779,18363,636,2415,Spurs
1768,183,Weghorst,6,Burnley,4,FWD,34,18,0,True,2023-09-02T14:00:00Z,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-1296,6514,0,1296,Spurs
1769,594,Amdouni,6,Burnley,4,FWD,34,18,1,True,2023-09-02T14:00:00Z,2,5,4,59,0,0,0,3,0,0,0,0,0,0,0,7,14.0,15.8,5.0,3.5,1,0.03,0.18,0.21,1.35,55,-784,12509,1086,1870,Spurs
1770,225,Edouard,8,Crystal Palace,4,FWD,96,18,2,True,2023-10-27T19:00:00Z,1,2,10,78,0,0,0,2,0,0,0,0,0,0,0,9,8.2,14.2,21.0,4.3,1,0.07,0.03,0.10,0.92,55,-19334,349362,26946,46280,Spurs
1771,232,Mateta,8,Crystal Palace,4,FWD,96,18,1,True,2023-10-27T19:00:00Z,1,2,10,11,0,0,0,0,0,0,0,0,0,0,0,4,3.2,10.3,4.0,1.8,0,0.00,0.05,0.05,0.20,49,-3172,58850,3868,7040,Spurs
1772,237,Plange,8,Crystal Palace,4,FWD,96,18,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-32,1232,0,32,Spurs
1773,658,Gordon,8,Crystal Palace,4,FWD,96,18,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-177,5198,0,177,Spurs
1774,720,Ola-Adebomi,8,Crystal Palace,4,FWD,96,18,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,422,1684,681,259,Spurs
1775,278,Mitrović,10,Fulham,4,FWD,90,18,0,False,2023-10-23T19:00:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,74,-1611,75925,0,1611,Spurs
1776,279,Muniz,10,Fulham,4,FWD,90,18,0,False,2023-10-23T19:00:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,50,59438,4075,4025,Spurs
1777,287,Vinícius,10,Fulham,4,FWD,90,18,1,False,2023-10-23T19:00:00Z,2,0,9,45,0,0,0,1,0,0,0,0,0,0,0,1,0.2,0.0,4.0,0.4,1,0.07,0.00,0.07,0.83,48,-6364,190760,8791,15155,Spurs
1778,558,Raúl,10,Fulham,4,FWD,90,18,1,False,2023-10-23T19:00:00Z,2,0,9,45,0,0,0,1,0,0,0,0,0,0,0,-1,4.0,10.3,19.0,3.3,0,0.45,0.01,0.46,0.68,53,-13898,74607,1848,15746,Spurs
1779,651,Stansfield,10,Fulham,4,FWD,90,18,0,False,2023-10-23T19:00:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-49,1703,0,49,Spurs
1780,293,Darwin,11,Liverpool,4,FWD,68,18,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,74,158759,1287096,225682,66923,Spurs
1781,297,Gakpo,11,Liverpool,4,FWD,68,18,7,False,2023-09-30T16:30:00Z,2,1,7,45,1,0,0,1,0,0,0,0,0,0,2,27,37.4,11.3,39.0,8.8,1,0.43,0.05,0.48,1.07,72,-29005,300360,8555,37560,Spurs
1782,314,Adebayo,12,Luton,4,FWD,77,18,2,True,2023-10-07T11:30:00Z,0,1,8,66,0,0,0,1,0,0,0,0,0,0,0,-2,4.2,10.3,6.0,2.1,1,0.00,0.01,0.01,1.99,48,-2438,60247,4065,6503,Spurs
1783,324,McAtee,12,Luton,4,FWD,77,18,0,True,2023-10-07T11:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-14437,83294,0,14437,Spurs
1784,326,Morris,12,Luton,4,FWD,77,18,1,True,2023-10-07T11:30:00Z,0,1,8,90,0,0,0,1,0,0,0,1,0,0,0,1,3.2,13.9,33.0,5.0,1,0.20,0.07,0.27,1.99,56,-154739,699071,80196,234935,Spurs
1785,327,Muskwe,12,Luton,4,FWD,77,18,0,True,2023-10-07T11:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1236,9665,0,1236,Spurs
1786,328,Ogbene,12,Luton,4,FWD,77,18,2,True,2023-10-07T11:30:00Z,0,1,8,90,0,0,0,1,0,0,0,0,0,0,0,15,12.4,12.8,15.0,4.0,1,0.10,0.48,0.58,1.99,49,-465,11545,586,1051,Spurs
1787,331,Pepple,12,Luton,4,FWD,77,18,0,True,2023-10-07T11:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1322,8747,0,1322,Spurs
1788,336,Taylor,12,Luton,4,FWD,77,18,0,True,2023-10-07T11:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1108,11396,0,1108,Spurs
1789,340,Woodrow,12,Luton,4,FWD,77,18,1,True,2023-10-07T11:30:00Z,0,1,8,23,0,0,0,0,0,0,0,0,0,0,0,5,9.6,4.8,7.0,2.1,0,0.15,0.01,0.16,0.00,44,3343,93977,17146,13803,Spurs
1790,631,Brown,12,Luton,4,FWD,77,18,2,True,2023-10-07T11:30:00Z,0,1,8,65,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,0.8,13.0,0.8,1,0.16,0.00,0.16,1.99,49,-1128,15891,1123,2251,Spurs
1791,390,Martial,14,Man Utd,4,FWD,18,18,1,False,2023-08-19T16:30:00Z,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,3,4.2,11.0,0.0,1.5,0,0.00,0.01,0.01,0.07,65,-3118,20869,1578,4696,Spurs
1792,399,Shoretire,14,Man Utd,4,FWD,18,18,0,False,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1342,14394,998,2340,Spurs
1793,617,Højlund,14,Man Utd,4,FWD,18,18,0,False,2023-08-19T16:30:00Z,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,70,-21106,79025,5478,26584,Spurs
1794,33,Archer,17,Sheffield Utd,4,FWD,48,18,1,False,2023-09-16T14:00:00Z,2,1,5,90,0,0,0,2,0,0,0,1,0,0,0,-2,8.6,14.3,2.0,2.5,1,0.00,0.07,0.07,1.87,45,120592,605716,168615,48023,Spurs
1795,477,Brewster,17,Sheffield Utd,4,FWD,48,18,0,False,2023-09-16T14:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-504,3572,175,679,Spurs
1796,483,Jebbison,17,Sheffield Utd,4,FWD,48,18,0,False,2023-09-16T14:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-121,1250,80,201,Spurs
1797,485,McBurnie,17,Sheffield Utd,4,FWD,48,18,-1,False,2023-09-16T14:00:00Z,2,1,5,90,0,0,0,2,0,0,0,0,1,0,0,-8,11.4,2.6,26.0,4.0,1,0.13,0.01,0.14,1.87,54,250,4312,845,595,Spurs
1798,486,Ndiaye,17,Sheffield Utd,4,FWD,48,18,0,False,2023-09-16T14:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-143,1195,0,143,Spurs
1799,490,Osula,17,Sheffield Utd,4,FWD,48,18,0,False,2023-09-16T14:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-19689,118862,1434,21123,Spurs
1800,593,T.Bénie,17,Sheffield Utd,4,FWD,48,18,0,False,2023-09-16T14:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-2814,5364,204,3018,Spurs
1801,654,Marsh,17,Sheffield Utd,4,FWD,48,18,0,False,2023-09-16T14:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1290,3897,24,1314,Spurs
1802,656,Hackford,17,Sheffield Utd,4,FWD,48,18,0,False,2023-09-16T14:00:00Z,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-48,7776,837,885,Spurs
1803,2,Cédric,1,Arsenal,2,DEF,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,560,37398,2493,1933,Spurs
1804,5,Gabriel,1,Arsenal,2,DEF,51,18,1,True,2023-09-24T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,0,0,0,0,11,7.8,1.7,8.0,1.8,1,0.07,0.01,0.08,1.50,48,-62499,1293725,21035,83534,Spurs
1805,10,Kiwior,1,Arsenal,2,DEF,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-444,9209,106,550,Spurs
1806,20,Saliba,1,Arsenal,2,DEF,51,18,1,True,2023-09-24T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,0,0,0,0,11,21.2,1.3,0.0,2.3,1,0.00,0.01,0.01,1.50,52,1035,2874684,92811,91776,Spurs
1807,24,Tierney,1,Arsenal,2,DEF,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1574,14059,0,1574,Spurs
1808,25,Tomiyasu,1,Arsenal,2,DEF,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-475,24400,1029,1504,Spurs
1809,29,White,1,Arsenal,2,DEF,51,18,4,True,2023-09-24T13:00:00Z,2,2,6,90,0,1,0,2,0,0,0,0,0,0,0,19,15.4,5.8,8.0,2.9,1,0.36,0.02,0.38,1.50,55,-4393,873638,28862,33255,Spurs
1810,31,Zinchenko,1,Arsenal,2,DEF,51,18,1,True,2023-09-24T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,0,0,0,0,14,17.4,5.3,0.0,2.3,1,0.00,0.06,0.06,1.50,49,16605,509595,34851,18246,Spurs
1811,585,J.Timber,1,Arsenal,2,DEF,51,18,0,True,2023-09-24T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-7031,64834,115,7146,Spurs
1812,68,Fredericks,3,Bournemouth,2,DEF,22,18,0,True,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-282,1663,59,341,Spurs
1813,69,Hill,3,Bournemouth,2,DEF,22,18,0,True,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-106,27403,2474,2580,Spurs
1814,70,Kelly,3,Bournemouth,2,DEF,22,18,0,True,2023-08-26T11:30:00Z,0,2,3,90,0,0,0,2,0,0,0,1,0,0,0,9,7.4,1.0,2.0,1.0,1,0.00,0.01,0.01,2.06,45,101,1609,213,112,Spurs
1815,75,Mepham,3,Bournemouth,2,DEF,22,18,0,True,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-689,7095,252,941,Spurs
1816,83,Senesi,3,Bournemouth,2,DEF,22,18,0,True,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,78,14511,1773,1695,Spurs
1817,84,Smith,3,Bournemouth,2,DEF,22,18,0,True,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-365,1663,31,396,Spurs
1818,89,Zabarnyi,3,Bournemouth,2,DEF,22,18,1,True,2023-08-26T11:30:00Z,0,2,3,90,0,0,0,2,0,0,0,0,0,0,0,18,19.2,1.4,2.0,2.3,1,0.00,0.02,0.02,2.06,45,-20,9650,1123,1143,Spurs
1819,595,Kerkez,3,Bournemouth,2,DEF,22,18,1,True,2023-08-26T11:30:00Z,0,2,3,90,0,0,0,2,0,0,0,0,0,0,0,11,17.8,2.8,4.0,2.5,1,0.00,0.02,0.02,2.06,45,-446,22689,1490,1936,Spurs
1820,619,Greenwood,3,Bournemouth,2,DEF,22,18,0,True,2023-08-26T11:30:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-357,14578,1098,1455,Spurs
1821,643,Aarons,3,Bournemouth,2,DEF,22,18,1,True,2023-08-26T11:30:00Z,0,2,3,90,0,0,0,2,0,0,0,0,0,0,0,14,16.0,19.0,0.0,3.5,1,0.00,0.07,0.07,2.06,45,932,16088,2684,1752,Spurs
1822,90,Ajer,4,Brentford,2,DEF,8,18,1,True,2023-08-13T13:00:00Z,2,2,1,83,0,0,0,2,0,0,0,0,0,0,0,7,14.2,1.0,2.0,1.7,1,0.00,0.01,0.01,1.14,45,0,22045,0,0,Spurs
1823,93,Bech,4,Brentford,2,DEF,8,18,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,16615,0,0,Spurs
1824,96,Collins,4,Brentford,2,DEF,8,18,1,True,2023-08-13T13:00:00Z,2,2,1,90,0,0,0,2,0,0,0,0,0,0,0,16,20.8,0.7,4.0,2.6,1,0.00,0.01,0.01,1.26,45,0,22146,0,0,Spurs
1825,102,Goode,4,Brentford,2,DEF,8,18,0,True,2023-08-13T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,12542,0,0,Spurs
